NOMEDEP,DE,DISTR,MUN,TIPOESC,COD_ESC,NOMESC,DS_PAIS, Nº ALUNOS ,DS_PAIS2,Qntd de Alunos,NOMESC3,Qntd por nacionalidade
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,910843,THEREZINHA ARANHA MANTELLI,Bolívia,8,,,OSWALD DE ANDRADE,2
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,910843,THEREZINHA ARANHA MANTELLI,Paraguai,1,,,SAMUEL MORSE PROFESSOR,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,913649,UMBERTO CONTE CHECCHIA PROFESSOR,Bolívia,18,,,JOSE LINS DO REGO,2
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,913649,UMBERTO CONTE CHECCHIA PROFESSOR,Nigéria,1,,,LUIS MAGALHAES DE ARAUJO PROFESSOR,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,913649,UMBERTO CONTE CHECCHIA PROFESSOR,Paraguai,1,,,JOSEPHINA CINTRA DAMIAO PROFESSORA,2
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924258,PARQUE ECOLOGICO,Bolívia,1,,,CICERO CANUTO DE LIMA PASTOR,4
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924258,PARQUE ECOLOGICO,Haiti,1,,,EUDORO VILLELA,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924258,PARQUE ECOLOGICO,Paraguai,1,,,JOSE PORPHYRIO DA PAZ,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924258,PARQUE ECOLOGICO,Portugal,1,,,MARGARIDA MARIA ALVES,2
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924374,ANNETTE MARLENE FERNANDES DE MELLO IRMA,Bolívia,2,,,MARTINHO DA SILVA,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924374,ANNETTE MARLENE FERNANDES DE MELLO IRMA,Haiti,27,,,GIL VICENTE,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924374,ANNETTE MARLENE FERNANDES DE MELLO IRMA,Paraguai,1,,,FLAVIO LA SELVA PROFESSOR,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924374,ANNETTE MARLENE FERNANDES DE MELLO IRMA,Peru,1,,,JOSE RAUL POLETTO,1
ESTADUAL - SE,LESTE 1,ERMELINO MATARAZZO,SAO PAULO,8,924374,ANNETTE MARLENE FERNANDES DE MELLO IRMA,Venezuela,3,,,MARIA DO CARMO CAMPOS FERREIRA DONA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,2896,GALILEO EMENDABILI ESCULTOR,Bolívia,1,,,APARECIDA DE LOURDES MORAIS ARAUJO PROFESSORA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,2896,GALILEO EMENDABILI ESCULTOR,Venezuela,1,,,DOM AGNELO CARDEAL ROSSI,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3062,EMILIA DE PAIVA MEIRA PROFESSORA,Angola,1,,,CEEJA SINHA PANTOJA,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3062,EMILIA DE PAIVA MEIRA PROFESSORA,Bolívia,2,,,RENATO BRAGA PROFESSOR,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3062,EMILIA DE PAIVA MEIRA PROFESSORA,Cuba,1,,,ZULMIRA CAVALHEIRO FAUSTINO DONA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3062,EMILIA DE PAIVA MEIRA PROFESSORA,Haiti,1,,,LUIZ GONZAGA PINTO E SILVA PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3062,EMILIA DE PAIVA MEIRA PROFESSORA,Venezuela,1,,,PAULO OCTAVIO DE AZEVEDO PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3074,GERALDO DOMINGOS CORTEZ PROFESSOR,Angola,1,,,JOAO DE DEUS CARDOSO DE MELLO,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3074,GERALDO DOMINGOS CORTEZ PROFESSOR,Bolívia,1,,,VICENTE LEPORACE,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3086,HELENA LOMBARDI BRAGA PROFESSORA,Angola,3,,,SINHA PANTOJA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3086,HELENA LOMBARDI BRAGA PROFESSORA,Bolívia,3,,,JOAO BATISTA DE CARVALHO MONSENHOR,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3116,APPARECIDA RAHAL PROFESSORA,Guiana,1,,,OCTALLES MARCONDES FERREIRA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3116,APPARECIDA RAHAL PROFESSORA,Haiti,2,,,EURICO GASPAR DUTRA MARECHAL,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3116,APPARECIDA RAHAL PROFESSORA,Venezuela,1,,,ELYO FERREIRA DE CASTRO PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3190,ALVARES DE AZEVEDO,Bolívia,4,,,ANTONIO MANOEL ALVES DE LIMA,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3190,ALVARES DE AZEVEDO,Cuba,3,,,ALBERTO BADRA DOUTOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3190,ALVARES DE AZEVEDO,Haiti,1,,,ANTONIO BERNARDES DE OLIVEIRA PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3207,MARIA CECILIA DA SILVA GROHMANN PROFESSORA,Angola,4,,,ANTONIO AGGIO,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3207,MARIA CECILIA DA SILVA GROHMANN PROFESSORA,Venezuela,2,,,ARNALDO LAURINDO PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3219,MARIA DA CONCEICAO OLIVEIRA COSTA PROFESSORA,Colômbia,1,,,MARILSA GARBOSSA FRANCISCO PROFESSORA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,Angola,14,,,REPUBLICA DO PANAMA,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,Argentina,1,,,RAIMUNDO SERAFIM DE LIMA INSPETOR,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,Bolívia,12,,,EUGENIO MARIZ DE OLIVEIRA NETTO,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,"Centro-africana, República",1,,,NORBERTO ALVES RODRIGUES PROFESSOR,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,"Congo, República Democrática do (antigo Zaire)",2,,,JACQUES ORLANDO CAMINHA D AVILA REVERENDO,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,França,1,,,CARAN APPARECIDO GONCALVES PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3220,MILTON CRUZEIRO PROFESSOR,Venezuela,2,,,HEIDI ALVES LAZZARINI,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3293,THALES CASTANHO DE ANDRADE PROFESSOR,Bolívia,1,,,CENTRO DE ATEND SOCIOEDUCAO ADOLESC JARDIM SAO LUIZ II CI,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,3293,THALES CASTANHO DE ANDRADE PROFESSOR,Haiti,1,,,CEL JTO A EE LAERTE RAMOS PROF DR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,40320,CASSIO CIAMPOLINI DEPUTADO,Angola,3,,,BEATRIZ LOPES PROFA,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,40320,CASSIO CIAMPOLINI DEPUTADO,Bolívia,9,,,ALBERTO SALOTTI PROF EE,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,40320,CASSIO CIAMPOLINI DEPUTADO,Nigéria,1,,,JOSE VIEIRA DE MORAES PROF,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,40320,CASSIO CIAMPOLINI DEPUTADO,Peru,1,,,ADOLFO CASAIS MONTEIRO PROF,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,40320,CASSIO CIAMPOLINI DEPUTADO,Venezuela,4,,,MARIA AMELIA BRAZ PROFA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,46310,JULIO DINIS,Angola,5,,,PERILLIER MADEMOISELLE,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,46310,JULIO DINIS,Guiné Equatorial,1,,,GIULIO DAVID LEONE PROF,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,46310,JULIO DINIS,Guiné-Bissau,1,,,LAERTE RAMOS DE CARVALHO PROF DR,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,46310,JULIO DINIS,Nigéria,1,,,VERA ATHAYDE PEREIRA PROFA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,46310,JULIO DINIS,Venezuela,3,,,SANTO DIAS DA SILVA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,Angola,7,,,HOMERO VAZ DO AMARAL,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,Argentina,1,,,JAYR DE ANDRADE PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,Bolívia,4,,,JOSE DUARTE JUNIOR PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,"Congo, República do",1,,,ALEXANDRE ANSALDO MOZZILLI PROFESSOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,Cuba,1,,,CLARICE SEIKO IKEDA CHAGAS,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,48689,RUTH CABRAL TRONCARELLI PROFESSORA,Haiti,3,,,LEVI CARNEIRO,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,Angola,3,,,JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,Argélia,1,,,CLARINA AMARAL GURGEL PROFA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,Bolívia,1,,,HERBERT BALDUS,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,França,1,,,CARLOS DE MORAES ANDRADE PROF,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,Paraguai,1,,,CARLOS AYRES PROF,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902585,ELYSEU SIMOES MACHADO PROFESSOR,Peru,1,,,VICENTE DE PAULO DALE COUTINHO GAL EXE,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902846,SAID MURAD,Angola,9,,,MARIA LUIZA DE ANDRADE MARTINS ROQUE PROFA,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902846,SAID MURAD,Bolívia,13,,,ROBERTO MANGE,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,902846,SAID MURAD,"Congo, República do",1,,,MARIA JUVENAL HOMEM DE MELLO PROFA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,907005,NABIHA ABDALLA CHOHFI,Angola,28,,,EMILIO WARWICK KERR PASTOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,907005,NABIHA ABDALLA CHOHFI,Bolívia,13,,,SAMUEL WAINER,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,907005,NABIHA ABDALLA CHOHFI,"Congo, República Democrática do (antigo Zaire)",1,,,JACOB THOMAZ ITAPURA DE MIRANDA PROF,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,907005,NABIHA ABDALLA CHOHFI,Moçambique,1,,,EURIPEDES SIMOES DE PAULA PROF,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,907005,NABIHA ABDALLA CHOHFI,Venezuela,1,,,ESTHER GARCIA PROFA EE,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Angola,3,,,ANA MARIA BENTO PROFESSORA,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Argentina,1,,,JOSE EPHIM MINDLIN,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Bolívia,6,,,ILDA VIEIRA VILELA,3
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Haiti,2,,,JARDIM NORONHA V,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Paraguai,1,,,IRMA CHARLITA,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Peru,1,,,JOAO GOULART PRESIDENTE,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,911008,URBANO DE OLIVEIRA PINTO REV,Venezuela,1,,,ITIRO MUTO,5
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,912268,IRINEU MONTEIRO DE PINHO REV,Angola,22,,,CHRISTIANO ALTENFELDER SILVA DOUTOR,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,912268,IRINEU MONTEIRO DE PINHO REV,Bolívia,7,,,WASHINGTON ALVES NATEL,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,912268,IRINEU MONTEIRO DE PINHO REV,"Congo, República Democrática do (antigo Zaire)",1,,,GERSON DE MOURA MUZEL PROFESSOR,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,912268,IRINEU MONTEIRO DE PINHO REV,Haiti,1,,,AFRANIO DE OLIVEIRA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,912268,IRINEU MONTEIRO DE PINHO REV,Venezuela,1,,,NAIR TOLEDO DAMIAO PROFESSORA,2
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,915671,HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA,Bolívia,13,,,RENE MUAWAD PRESIDENTE,4
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,915671,HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA,Venezuela,2,,,ANIZ BADRA DOUTOR,1
ESTADUAL - SE,LESTE 1,ITAQUERA,SAO PAULO,8,925251,DOM PAULO EVARISTO ARNS,Bolívia,1,,,MARLENE ADUA FORTUNATO PROFESSORA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,6,985053,CEL JTO A EE NOSSA SENHORA DA PENHA,Angola,3,,,EVANDRO CAVALCANTI LINS E SILVA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,6,985053,CEL JTO A EE NOSSA SENHORA DA PENHA,Bolívia,5,,,DIRETORA ELOELY NERY NAMBU,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,6,985053,CEL JTO A EE NOSSA SENHORA DA PENHA,Haiti,2,,,SERGIO MURILLO RADUAN PROFESSOR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2379,RITA JULIA DE OLIVEIRA PROFESSORA,Angola,1,,,ANTONIO CANDIDO DE MELLO E SOUZA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2379,RITA JULIA DE OLIVEIRA PROFESSORA,Argentina,1,,,LOTEAMENTO DAS GAIVOTAS II,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2379,RITA JULIA DE OLIVEIRA PROFESSORA,Bolívia,40,,,BENEDITO CELIO DE SIQUEIRA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2379,RITA JULIA DE OLIVEIRA PROFESSORA,Paraguai,1,,,OTONIEL ASSIS DE HOLANDA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2380,SANTOS DUMONT,Argentina,1,,,JOSE BENTO RENATO MONTEIRO LOBATO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2380,SANTOS DUMONT,Bolívia,44,,,MARIAZINHA CONGILIO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2380,SANTOS DUMONT,Paraguai,1,,,ADA PELLEGRINI GRINOVER,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2380,SANTOS DUMONT,Peru,6,,,CLAUDIRENE APARECIDA JOSE DA SILVA,5
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2380,SANTOS DUMONT,Venezuela,1,,,JOSE XAVIER CORTEZ,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2392,JOSE BARTOCCI PROFESSOR,Bolívia,5,,,HILTON REIS SANTOS PROF,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Argentina,3,,,PAULINO NUNES ESPOSO,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Bolívia,10,,,ALEXANDRE MARCONDES FILHO SENADOR,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Cuba,1,,,JORGE SARAIVA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Japão,1,,,CANDIDO DE OLIVEIRA PROF,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Peru,4,,,JOAQUIM ALVARES CRUZ PROF,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2410,THEODOMIRO EMERIQUE PROFESSOR,Venezuela,2,,,ERODICE PONTES DE QUEIROZ REV,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,Angola,2,,,MARIO LOPES LEAO DR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,Argentina,1,,,MARIO ARMINANTE PROF,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,Bolívia,10,,,JESUS JOSE ATTAB PROFESSOR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,"Congo, República do",1,,,LUCAS ROSCHEL RASQUINHO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,Peru,1,,,CONDOMINIO VARGEM GRANDE II,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2422,GABRIEL ORTIZ PROFESSOR,Venezuela,1,,,MARISTELA DALLOCA PROF?,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Angola,4,,,DUARTE LEOPOLDO E SILVA DOM,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Argentina,4,,,CALHIM MANOEL ABUD,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Bolívia,29,,,CEL JTO A EE LIOMAR FREITAS CAMARA PROFA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Burkina Faso,1,,,MANOEL IGNACIO DA SILVA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Paraguai,1,,,HONORINO FABBRI DOUTOR,4
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Peru,1,,,ROBERTO RODRIGUES DE AZEVEDO PASTOR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2446,JOSE DE CAMPOS CAMARGO PROFESSOR,Venezuela,6,,,MARIA RITA ARAUJO COSTA PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Angola,1,,,RAQUEL SAES MELHADO DA SILVA PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Argentina,1,,,MARIA ANTONIETTA GARNERO LA FORTEZZA PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Bolívia,13,,,JONATAS DAVI VISEL DOS SANTOS,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Haiti,1,,,PAULINA ROSA PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Peru,1,,,ELISEO MARSON PROFESSOR,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2461,JOAO MARIA OGNO OSB DOM,Venezuela,1,,,CONCEICAO APARECIDA TERZA GOMES CARDINALES PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2483,ESTHER FRANKEL SAMPAIO,Angola,1,,,HEDY MADALENA BOCCHI PROFESSORA,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2483,ESTHER FRANKEL SAMPAIO,Bolívia,10,,,ANTONIO ZANLUCHI PROFESSOR,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2483,ESTHER FRANKEL SAMPAIO,Paraguai,1,,,EUZEBIO ANTONIO RODRIGUES PROFESSOR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Angola,6,,,CRISTIANE CHAVES MOREIRA BRAGA PROFESSORA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Bolívia,26,,,ANGELO CAMPO DALL ORTO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Haiti,4,,,WADIH JORGE MALUF,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Japão,1,,,SOLANGE MAURA ALBINO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Peru,3,,,LUIS HENRIQUE MARCHI PROFESSOR,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2513,NOSSA SENHORA DA PENHA,Venezuela,1,,,MARIA CHEILA ALVES PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Angola,2,,,MARIANINA DE ROSIS MORAES PROFESSORA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Argentina,6,,,MANUEL ALBALADEJO FERNANDES,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Arménia,1,,,MARIA ROSA CAROLINO DOS SANTOS PROFESSORA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Bolívia,64,,,ANA LUCIA PIERINI PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Cuba,1,,,LEILA MARA AVELINO PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Espanha,1,,,MARIA IVONE MARTINS ROSA PROFESSORA,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Haiti,1,,,LEONILDA ROSSI BARRIQUELO PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Japão,1,,,MARINALVA GIMENES COLOSSAL DA CUNHA,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Laos,1,,,SONIA MARIA MASCHIO BAPTISTA PROFESSORA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Peru,3,,,PORPHYRIO DA PAZ GENERAL,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Qatar,2,,,NUCLEO HABITACIONAL JOSE PAULINO NOGUEIRA,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Senegal,2,,,JOSE NARCISO VIEIRA EHRENBERG PADRE,3
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2525,ANTAO PADRE,Venezuela,3,,,PROF? ADELIA CRISTINA BORGATO GRYSZCZENKO,2
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2537,ADALGISA MOREIRA PIRES PROFESSORA,Angola,1,,,JARDIM DAS ORQUIDEAS,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2537,ADALGISA MOREIRA PIRES PROFESSORA,Argentina,1,,,JAYME DE BARROS CAMARA DOM,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2537,ADALGISA MOREIRA PIRES PROFESSORA,Bolívia,3,,,JOAO FRANCESCHINI,1
ESTADUAL - SE,LESTE 1,PENHA,SAO PAULO,8,2550,MARIA APARECIDA DE CASTRO MASIERO PROFESSORA,Bolívia,1,,,VITO CARMINE CERBASI PROFESSOR,1
